Gesture|Coords
2|[[0.49825359377786677, 0.697842485115913], [0.5726494409514601, 0.5923948616759467], [0.5809548146556168, 0.5147382991122536], [0.5493717620411301, 0.4574165315969721], [0.5119378369900676, 0.4159575805201861], [0.5892947584080429, 0.4295051627915683], [0.6289257837925903, 0.31031334469036315], [0.6510769426998408, 0.24292185268515198], [0.666121407606865, 0.19870513734104397], [0.5183538477686346, 0.41833038138903555], [0.5217870998831393, 0.27359529114200815], [0.5168010119935655, 0.1976963346988327], [0.509890204185423, 0.14726498274299119], [0.452013401135155, 0.4267324099436088], [0.4333848832900814, 0.32667071336557957], [0.43665141685505215, 0.35041711797958824], [0.4423487350304514, 0.3745346480365291], [0.3946231420117824, 0.44238146202095274], [0.3846614822565673, 0.37880588627576744], [0.391700790569053, 0.4013527565288018], [0.39899138864193967, 0.4263299612955194]]
2|[[0.5206193174161694, 0.6908483888041761], [0.5967437635458578, 0.5816838604563834], [0.6055827676996032, 0.5045303040797021], [0.5737834948939102, 0.44849848559959127], [0.5369346058659887, 0.41072080663162813], [0.6129982524834549, 0.4194253312341284], [0.6460956910371741, 0.3004454064250989], [0.6705639056823419, 0.23499551335962252], [0.6891617751914846, 0.19059214860458437], [0.543728432065647, 0.4116645045042493], [0.5413267727609781, 0.27048959806545325], [0.5336043147069711, 0.19454657264740902], [0.5228269483290238, 0.140201173806228], [0.4794682644025637, 0.4225576348574907], [0.4596592733461365, 0.3302896347855894], [0.4598891008639959, 0.35788109686061786], [0.4615976708458433, 0.38145209844388794], [0.4239914772223699, 0.43838009843649295], [0.4133370419138711, 0.38298443725693465], [0.4161270160234217, 0.4075720947281586], [0.41888422755370747, 0.4304539986745486]]
2|[[0.5453484820297674, 0.6939172782684389], [0.6242268333513638, 0.5922352059858027], [0.6324220995476196, 0.5106671982755767], [0.6000580648654635, 0.45660188664048706], [0.5644068973354022, 0.4189444431862729], [0.6464684762153862, 0.4260341788281939], [0.6847714468617918, 0.30410930654038854], [0.7116183326639078, 0.23794661036790396], [0.7322313514445341, 0.18996111526811782], [0.5730117229984479, 0.4134894253225649], [0.5745647701557971, 0.26806526929466423], [0.5711857681280693, 0.18705424363842718], [0.5677183456511188, 0.12665707325863665], [0.5060844167262822, 0.42276112466062576], [0.4991097269733088, 0.32876612840758906], [0.5105890008208157, 0.3669883570267129], [0.5220124219346862, 0.40186304280281643], [0.44829983155669084, 0.43881167730920045], [0.45053647472647357, 0.381206037887207], [0.4624771187108121, 0.41744014176909644], [0.474031277861163, 0.4554568328410007]]
2|[[0.5740017097454821, 0.6891720959958892], [0.6524686987726276, 0.5872442647683482], [0.6660666315970647, 0.5068551454407422], [0.6366533414180288, 0.4473600509155516], [0.6032513471940032, 0.4088641437206312], [0.6670923144174723, 0.4228670968071628], [0.7031077289999412, 0.29878141698100935], [0.7278966970883982, 0.2330573139555743], [0.7473954153143293, 0.1863421612472066], [0.5936237987963875, 0.4143574241660188], [0.5910682909890326, 0.26915365087675464], [0.5895950334453084, 0.19180372971908913], [0.5887152627245296, 0.13475065576036266], [0.5276013457544256, 0.4263600013394251], [0.5175728543849504, 0.33061412884626484], [0.5305648649236427, 0.3594417896329541], [0.5431674850271726, 0.3891975983452878], [0.47206350389697227, 0.44542188318554776], [0.47415402448013905, 0.38571156681978486], [0.4876376530965165, 0.41077684928311115], [0.4986674904265999, 0.44029194506238034]]
2|[[0.5873934191562505, 0.6879450425667057], [0.6694591834275158, 0.5842595194571898], [0.6815143854980448, 0.5066501679574784], [0.6506222646588333, 0.45504565194874186], [0.6147356414833149, 0.4205633174065983], [0.6834970693876178, 0.4170676327279284], [0.7201214609743657, 0.29608926098251764], [0.7435815699120465, 0.23292940116544883], [0.7607571439260322, 0.19052242485845156], [0.608662564103883, 0.4053019708483107], [0.6133284589717863, 0.2611040888724917], [0.6115508479886824, 0.18690295163658188], [0.6086189114471516, 0.1360019903664768], [0.5413456489766911, 0.4160030600237294], [0.5299735687275093, 0.3246041688861335], [0.5401454464542826, 0.36178029687609914], [0.5511911497824222, 0.39515490537346293], [0.4842085730646943, 0.43515954564855897], [0.48368405333532605, 0.38025118672406455], [0.4949787868162678, 0.4135937528672914], [0.505034842979863, 0.4477391488999691]]
2|[[0.5992782459872158, 0.6915859158258315], [0.6810650542853138, 0.587858392121797], [0.6930108474648939, 0.5089655467300244], [0.6599064728216609, 0.4536448312583531], [0.6208337190089943, 0.41526700418418194], [0.6936212716313147, 0.4201236502573931], [0.7318560505404328, 0.29884010637282565], [0.7546441339574645, 0.23495123827275033], [0.7711745433321264, 0.19273905750587397], [0.6188997478520224, 0.4078802902252882], [0.6206901925741573, 0.26475040555924595], [0.6169838783721553, 0.19079328742607093], [0.6134265161894429, 0.1391750951881176], [0.5513645730613563, 0.41782809204637167], [0.5381110363891719, 0.326030212255681], [0.5465891169894641, 0.36152002730962196], [0.5566446495771487, 0.3928698550166476], [0.49396796258170883, 0.4356917003484544], [0.49172572984505375, 0.3791916383566891], [0.501132204040851, 0.40977887479072767], [0.5096809949221666, 0.4399535901559532]]
2|[[0.5983771342483373, 0.6928607000310208], [0.6854691691339508, 0.5913540124308552], [0.696143118327443, 0.5107246027110733], [0.6643573662780388, 0.4589731387233379], [0.6266311787994159, 0.42256552857086555], [0.6911030268968973, 0.41531048220490024], [0.7312378313255976, 0.29466408785046183], [0.7561982708558911, 0.23191419055433432], [0.7748542782463903, 0.19074478646361612], [0.6151692854743274, 0.40482847315175496], [0.6173658377345709, 0.26058128083709703], [0.6146671011550572, 0.18767777855539963], [0.6125912070363788, 0.13646207803217858], [0.5478614793207147, 0.4176210505693135], [0.5429455319857672, 0.3260069640519664], [0.5563265897578865, 0.3644535032063848], [0.5679445188932012, 0.3987761093636697], [0.49016168453304754, 0.43638725685378166], [0.49656184123021724, 0.38148531285378356], [0.5096562552754852, 0.4147190017795226], [0.5202335756015243, 0.4483348548191653]]
2|[[0.5935617595389828, 0.7024471012751247], [0.6850539057726605, 0.6006629801028152], [0.695112729108413, 0.5172562496541658], [0.6643587535950634, 0.4665522807135407], [0.6273753670471218, 0.4306652742920232], [0.6897734993712122, 0.41596782263420856], [0.7299935233115792, 0.29427711051694644], [0.7534437229806614, 0.23041011822031024], [0.7711017439785773, 0.19038567637964732], [0.6135246788169709, 0.40901167206489986], [0.6100533475724407, 0.2629200345465488], [0.6059564098586401, 0.18924619015211333], [0.6037394788557194, 0.13990834202547295], [0.5459829311990327, 0.4254705006167228], [0.5405285818144754, 0.3381396820071496], [0.5578390585501911, 0.38191584154303515], [0.5718224809676027, 0.42050116824329403], [0.4861771863147, 0.4453209054415415], [0.4942811361172024, 0.39238168745634844], [0.5107592767923895, 0.4295303764120399], [0.5242136339658846, 0.4675315526919724]]
2|[[0.5804852918076423, 0.7059523183906151], [0.6790932181623426, 0.6055408899855315], [0.6936662551421855, 0.5228051670853894], [0.6629101538573388, 0.4698619938732893], [0.6244697295006038, 0.4308890451653005], [0.6840981303929096, 0.41814223859099525], [0.7245451781509982, 0.293423252921725], [0.7482264437413917, 0.22990110122207977], [0.7656082447854994, 0.19144413931024787], [0.6061383709932322, 0.41030066018845474], [0.5998021810643931, 0.2658035825289071], [0.5935127267653555, 0.19136890850235186], [0.5898214574164643, 0.14057706710222792], [0.5379904880664858, 0.42744682006229673], [0.5337014418485329, 0.3479438819268917], [0.551834499468684, 0.39236166190562033], [0.5664476715330076, 0.4314636143181005], [0.4782412639472257, 0.4479985973852923], [0.4881466196441037, 0.40409292733336355], [0.5044958295229589, 0.4417889080513716], [0.518147040036475, 0.47934720502722533]]
2|[[0.5627098343206977, 0.7087877527160743], [0.6732032611719811, 0.6194936864333503], [0.6893590195426046, 0.5277068034665269], [0.6602430334776133, 0.46950651711187885], [0.6232617227941607, 0.43053256870569956], [0.6660186169757716, 0.4213314727075833], [0.7092566066704925, 0.2933689997616017], [0.737196016748986, 0.2293265550266545], [0.7569086514117347, 0.18565316115614242], [0.5842427078962537, 0.41488143643689407], [0.5786705495152095, 0.27016628203080134], [0.5754589630860387, 0.19014794171309], [0.5755390887961424, 0.13051347892246104], [0.5170666139749972, 0.4357659912570322], [0.5269662431179815, 0.3539043667633942], [0.5516977136751491, 0.3982052106464496], [0.5664213136724341, 0.4417032319263369], [0.4589956309569333, 0.4602179397362851], [0.4802785965806742, 0.41280603127466675], [0.5014871159986773, 0.44757731902390846], [0.5169576615992287, 0.48828246651419865]]
2|[[0.5469835969670119, 0.7149079077545639], [0.6604869935254013, 0.6299283862639347], [0.6767962412675006, 0.5390487001174815], [0.6455102492572337, 0.4817050049231266], [0.6078704550201453, 0.4446252406326803], [0.6496034503745075, 0.42604582752629505], [0.6907810032599753, 0.29157686069197003], [0.7167580902043122, 0.2293886013886453], [0.7350854865093444, 0.18908727675623566], [0.5675187644204527, 0.41689257124449824], [0.5638826500907121, 0.266387650098757], [0.5555374675972756, 0.18818591041663618], [0.5517517756638602, 0.1298547057800944], [0.49977265643786495, 0.4367869805635182], [0.5063749314675957, 0.354893827265317], [0.5287239811088458, 0.40274647213974707], [0.5434697117207453, 0.44812089470753524], [0.44144737891123004, 0.4622214869004056], [0.45916608532938674, 0.4185566373450761], [0.47782230526060876, 0.45580486487943705], [0.49158417014068806, 0.49667755599872443]]
2|[[0.5178069518291221, 0.7263514114234397], [0.642119567041995, 0.6445870399177132], [0.6572889423985498, 0.5423925381477903], [0.6256231015999383, 0.4777957689155547], [0.5883874024414285, 0.4360661540383646], [0.6194241873206825, 0.4263702525107013], [0.661738590531263, 0.2904937535720248], [0.6892766065901954, 0.22470419806293432], [0.7059391397540596, 0.18036635640773013], [0.5353034682052227, 0.42160618517220966], [0.5362601449439087, 0.2756251833613928], [0.5309660659974144, 0.1918059904214107], [0.5245877458406079, 0.1276781001982332], [0.4686638178101429, 0.44430989020938116], [0.4878219723943237, 0.3737200593764469], [0.513376120427666, 0.4328214894531762], [0.5215141080418448, 0.4861990481747972], [0.40989042711519147, 0.4676879187670875], [0.4374449462786858, 0.43315890985352506], [0.45882890948774274, 0.4793073917616138], [0.4697222473128144, 0.5265765342487354]]
2|[[0.4996702702104329, 0.7271481020804932], [0.6219838058401447, 0.6546030068734655], [0.6375584910192521, 0.5549220263340933], [0.6043275004602018, 0.48913955005511106], [0.5668288880674187, 0.44418873810698367], [0.6005452519402219, 0.4368573189162062], [0.6419344607413651, 0.30162516783933646], [0.6713855068809674, 0.23396082734283985], [0.6902361865409146, 0.1854735564146936], [0.5137119304223348, 0.42694539995971675], [0.5150389314992344, 0.2834925753406605], [0.5124624488273932, 0.19551327461284515], [0.5063244383344748, 0.12723353409436627], [0.44567017372808704, 0.445594261556955], [0.4666072319672373, 0.37525291291614477], [0.4931115536408873, 0.43671462341760997], [0.5009259198006436, 0.4931694626717026], [0.38723045193602396, 0.4655477930887378], [0.4169867231427529, 0.4285103285981969], [0.4390899791266478, 0.47574472438574994], [0.4494504521619815, 0.5249479555916039]]
2|[[0.4776477910637065, 0.7338399806993118], [0.5982037404355319, 0.6591446894517268], [0.6209050755621132, 0.5559639207686088], [0.5905309774463691, 0.480571879763815], [0.5560044662884462, 0.4248316982121189], [0.5827207255489759, 0.44069061386288194], [0.6258282169300603, 0.3049349713689947], [0.6580739365397296, 0.23521462001490326], [0.6804839620833116, 0.18618521412388386], [0.4912388960561776, 0.4295817534650092], [0.4920453908186234, 0.2860151481203338], [0.4838520404774299, 0.19346085217690384], [0.47133936322334546, 0.12251419624192338], [0.41845679267519303, 0.4460562101812591], [0.43712362659477283, 0.3765388128916525], [0.46365966226614613, 0.44259553661896384], [0.4714276253777456, 0.5039149162771831], [0.35686017551993887, 0.46484655127681096], [0.3869053597784431, 0.42854713844315123], [0.40940058998770457, 0.4801627066879009], [0.41929797322489576, 0.5327390215450041]]
2|[[0.4518446445648903, 0.7757809248455707], [0.5850171086450564, 0.6993323195039649], [0.6067465874932392, 0.5864678065654737], [0.5759999091488957, 0.5087061464947032], [0.5381746099811326, 0.4596757515222678], [0.5521652106446608, 0.4570837157111138], [0.6022909150017574, 0.3113497780446586], [0.641022573172609, 0.23623027155684317], [0.6685422538542962, 0.18149223555428626], [0.4602168770834242, 0.44662037136038], [0.4651381519206127, 0.2930891145610598], [0.4680682231584972, 0.19536498562364604], [0.4659069856388228, 0.11746732426939739], [0.3917226044039923, 0.46688348950687525], [0.41878642183584713, 0.3956078756329606], [0.4531248715916016, 0.46798122022834765], [0.4657525124343531, 0.5308037613688734], [0.33469550978757495, 0.4893556855801226], [0.37060842808716254, 0.45039725494308547], [0.39871266931868643, 0.5050653983059515], [0.41306495635052376, 0.5594001181844792]]
2|[[0.4343247156831071, 0.7827567923444242], [0.5652166394876397, 0.7156337712506029], [0.5978743516456988, 0.6061419617583975], [0.5726365989110741, 0.5192691611252369], [0.5315470164051362, 0.4591841064605735], [0.5449029594665022, 0.47544529184879764], [0.5944706988127343, 0.32169468665437617], [0.6332629609007673, 0.23922510060338628], [0.6647327902863157, 0.17936436428134714], [0.4470272489734048, 0.4580517905551965], [0.4444857372394882, 0.29676529764603005], [0.4371228970268417, 0.18822865835845584], [0.42992138585970907, 0.10387475800630828], [0.3748496798904849, 0.47331947443993005], [0.4006505911091885, 0.3940647929834221], [0.43780818219221324, 0.4606821993224177], [0.4571785723900541, 0.5235094178731108], [0.3178324977185779, 0.492943920262046], [0.35544917783593377, 0.45118589964861977], [0.3839713292630851, 0.5031162960573093], [0.40133566245745794, 0.5584269733118457]]
2|[[0.42409217963248164, 0.8215026469781939], [0.5652155805536755, 0.7277597685588457], [0.592817772409128, 0.6098757676462928], [0.5630719172823991, 0.5301544633722788], [0.5175895487590012, 0.48433574744280633], [0.53568715445837, 0.47703290914848623], [0.5897030073052285, 0.31747899828757864], [0.6316056915743766, 0.2359258698278983], [0.6638859040639705, 0.17855839945577037], [0.4374470430709741, 0.46915041345327163], [0.43352124296350847, 0.2965753965764824], [0.43172328123523745, 0.18727937574288314], [0.4292574132652637, 0.10144275355488498], [0.36486666997713485, 0.49304615053487294], [0.3871347544305047, 0.4112274467370439], [0.42392263298871946, 0.4812296033058332], [0.44138492308903626, 0.5426666398691133], [0.30712307895136426, 0.519966357581492], [0.34344644908292954, 0.4766917525314718], [0.3725408518203803, 0.5303202485222497], [0.3883512753678185, 0.584291686573741]]
2|[[0.41223115795713494, 0.826771184463944], [0.5527077533659566, 0.7358502315411419], [0.5840442167345242, 0.6201591376355117], [0.559356884688557, 0.5424694642803519], [0.5167103561806322, 0.4968428035391382], [0.5270888230796944, 0.48527277116403394], [0.5799420550315597, 0.32631997156756254], [0.619828477057823, 0.24231781497564422], [0.6519291969970068, 0.1814238429496593], [0.4274793358962633, 0.47553497042602527], [0.4198270640952553, 0.302153548192507], [0.4114319036144469, 0.18975672495649873], [0.4044174872831368, 0.10073497267879498], [0.3535192836114236, 0.49897716530332387], [0.37907301020545114, 0.4154344804954732], [0.41897400644570076, 0.48560345795040805], [0.43898946536377026, 0.5480805645499051], [0.2953631771376662, 0.526050683913315], [0.3350902191824253, 0.4816850004584087], [0.36534554584177764, 0.5363834920923676], [0.3824862804069254, 0.5924940178254333]]
2|[[0.4095778685794168, 0.8217299724701218], [0.5432123420391454, 0.737178339641846], [0.5719734503479592, 0.6214541166047824], [0.5437559513991471, 0.5363490444540627], [0.49882915035852865, 0.48255019526722637], [0.5145560960652296, 0.49385711070167254], [0.5655414023680335, 0.33562529698093385], [0.6034235534498141, 0.24865494141249647], [0.6345465301210008, 0.1832638523007929], [0.41617022879530075, 0.4835431025029559], [0.4072090169587034, 0.3118368388135153], [0.39375288779512885, 0.19539738195095466], [0.3818293947406364, 0.09961345096311348], [0.3439659839613584, 0.5046647236555175], [0.3704790629923707, 0.4245657262627821], [0.4131491614355201, 0.49500499732137193], [0.4348418531930545, 0.5539556071279227], [0.28819263002288903, 0.5291735214783295], [0.3294458853377774, 0.489338304900681], [0.3621561932456531, 0.5475628471469007], [0.3806922552905258, 0.6029361038352544]]
2|[[0.413659621152413, 0.8260255231537929], [0.540859240067821, 0.7471912347630913], [0.5681672809579286, 0.6318552389800025], [0.5375870470394575, 0.5425459188155375], [0.4897509804950484, 0.48221216049207477], [0.5118635003755694, 0.5069809789143176], [0.564792816988028, 0.3460166739938626], [0.6057473681839118, 0.2550300384591448], [0.6401129535918841, 0.18615665194384812], [0.41231439341098886, 0.4936168137347034], [0.40540454094532874, 0.3181735809016462], [0.39221977379712364, 0.19551657739588704], [0.3809989372942698, 0.0962653102963894], [0.33978419942868643, 0.51177709281175], [0.3695688670406554, 0.423597480078715], [0.4134120435524333, 0.48961909744268817], [0.4364294091483987, 0.548316506756427], [0.28477221008911774, 0.534520355122195], [0.32808275576668905, 0.48667856067339205], [0.3606253044894144, 0.5407658134946584], [0.3799727937849413, 0.5951980837697474]]
2|[[0.41902723137117176, 0.8290139118993978], [0.5439991804390116, 0.7516461178139295], [0.5716458234596075, 0.6372195249625359], [0.5427312047819419, 0.5478148683320011], [0.49845737550960717, 0.4858449900772], [0.512238290287078, 0.5114659341259999], [0.5649446319309404, 0.35244631692310013], [0.6056765919786511, 0.26107679539283274], [0.6401944577338722, 0.19025107789052703], [0.41454147598960833, 0.49998799296243335], [0.4072765363412691, 0.32938743453631136], [0.3912437093692435, 0.20720600630338323], [0.3774354335111307, 0.10539266169377859], [0.34347290064982416, 0.5197285565347797], [0.37439514318523226, 0.4343208708305829], [0.41797627594238473, 0.5004702151871029], [0.44034328370340714, 0.5567940806443032], [0.28994837072454827, 0.5439534892971191], [0.3341997127174053, 0.4959168426299306], [0.3666458047021529, 0.5482783006062739], [0.3857062538707382, 0.5996086300449609]]
2|[[0.4177033982198027, 0.8320347942742713], [0.543016661050909, 0.7496938936803123], [0.5712279675645671, 0.6333862268279978], [0.5446889457552337, 0.5433231409378991], [0.5058948272257827, 0.48104825753330827], [0.5166257508612758, 0.5104713393743882], [0.5648379785950527, 0.35281044285696517], [0.6014185410144514, 0.2602783928908154], [0.6315788505532532, 0.18710803112662833], [0.4204660451813687, 0.5027124583023831], [0.4096189787926327, 0.3340173181915523], [0.38959482687929875, 0.21604730981184067], [0.37051122512061513, 0.11725922319353765], [0.3483310887131293, 0.5248367143983418], [0.37953563445484423, 0.43509071884718775], [0.4233813424394119, 0.49212500946226145], [0.4444572982850865, 0.5410720935589094], [0.2925210957270813, 0.5502171835843346], [0.3396486382900771, 0.49540557015150377], [0.3765595252900469, 0.5421311057007973], [0.39787819098347255, 0.5897195956934153]]
2|[[0.4210441327495615, 0.8346619211982048], [0.5416721053908521, 0.7448479382453094], [0.5673838604326615, 0.6280895581685136], [0.540908133442591, 0.540974866555743], [0.505566426322326, 0.4825442839237965], [0.515004085345205, 0.5092228905211769], [0.5533065534913474, 0.35191686519529125], [0.5820724223869473, 0.2561716045579358], [0.6044309048548402, 0.17959833935617542], [0.42484732436743317, 0.5079444143608249], [0.41057343527223633, 0.33852214375446105], [0.3884545368136376, 0.2241923258541912], [0.36372350901370537, 0.12870943885774036], [0.35581661322740843, 0.5337570295501781], [0.3846518685044283, 0.4406054667633028], [0.4299326077135699, 0.4932555370342273], [0.4500623502709016, 0.5373060327655287], [0.3003060186869404, 0.5611310192712388], [0.34662074519943153, 0.5003204017747981], [0.3859408096093377, 0.5409584940973616], [0.40763004535371306, 0.5833307371969964]]
2|[[0.4205450642500358, 0.8362984032391683], [0.5391901488029739, 0.7406407635106609], [0.5656056543494921, 0.6238978871574051], [0.5404130900881021, 0.5363391438770897], [0.506452292031719, 0.47690960523356307], [0.5141519894952089, 0.5072562578665885], [0.551591690910281, 0.35243329688952285], [0.5785079373563167, 0.25777636595146], [0.5979113628168807, 0.18241539647236119], [0.4268431238025752, 0.5084834646407064], [0.4142390089802885, 0.3424429373672373], [0.3917995082583239, 0.23127835243952433], [0.36434333486415954, 0.14029245145132227], [0.3593899316665705, 0.5351118953976519], [0.3869272952660431, 0.44474509440081517], [0.43100281496492415, 0.49469903515393054], [0.4496617570078719, 0.5370179463881684], [0.30501199899344406, 0.5639298887687247], [0.34971566975668017, 0.5021256786375243], [0.38911853197756596, 0.5384029565597848], [0.41079737007592226, 0.5776540132501812]]
2|[[0.4218608454272001, 0.8366636520275561], [0.5394822072871432, 0.7396356269724833], [0.5660304612760527, 0.6237053668254363], [0.5407086604890734, 0.5369351596108523], [0.506364414977656, 0.4783224318721805], [0.5152924093249951, 0.5070330666805227], [0.5511711934340423, 0.35179317208894995], [0.5773455700916188, 0.25764850786352933], [0.5963072806818845, 0.18302669967866025], [0.42790176721884915, 0.508871528367346], [0.41428246746760117, 0.3440153171985312], [0.39192345220980296, 0.23424522234987477], [0.364432441236645, 0.1445443964518473], [0.36002192458321625, 0.5360999942806437], [0.38488581291469537, 0.44568807392867277], [0.42785788530054975, 0.49370229874359345], [0.44602860490975793, 0.5345724826902262], [0.3052308962205626, 0.5659145137701199], [0.3485213419301193, 0.5034382253162352], [0.3884359390685156, 0.5393658878373071], [0.41062494698986435, 0.5785908652072813]]
2|[[0.5364338342791137, 0.8341503786302608], [0.6436444857986996, 0.7244849367986436], [0.6463197901109868, 0.6131299337809001], [0.5859763840666391, 0.5369894340053797], [0.5191910440033716, 0.4883560675395107], [0.6413296329821855, 0.49271534454206023], [0.6625753549271975, 0.2860770427870806], [0.6617139847350277, 0.17695924797709728], [0.663042566884976, 0.10805793478876505], [0.5317765423171262, 0.5046158826603044], [0.47637130492418134, 0.2818529410999039], [0.43335713114912483, 0.16390974907266498], [0.40987086228872566, 0.09236416137933125], [0.4287002922197319, 0.5425297589207767], [0.36845281342634556, 0.3957894648117321], [0.38934473111317175, 0.4438882502006919], [0.4171766709223846, 0.5051364742292267], [0.33363620455601295, 0.59091527536916], [0.30294608379196414, 0.4902034540700689], [0.325876051076188, 0.5298361397098593], [0.3535140713522856, 0.5871102215908934]]
2|[[0.5439583782830829, 0.836266052785794], [0.6487599599264998, 0.7250530862727719], [0.6488583128328922, 0.611121549135002], [0.5897100227866122, 0.5329344092898108], [0.5256847147061738, 0.47997807808188897], [0.64702457090608, 0.4917935474811902], [0.6654385431264851, 0.28260662937884645], [0.6627669829787897, 0.17456921878671477], [0.6644516625491119, 0.10826082590271327], [0.5364053937805338, 0.5057038787412876], [0.47873713359414877, 0.27736207742678287], [0.4351195391430021, 0.16207974061269814], [0.41320177277308584, 0.09517067655430675], [0.4322331026946286, 0.5441583283194656], [0.36990726808988267, 0.3926833550767265], [0.39356289320004323, 0.44135430508664675], [0.42525639066609516, 0.5047211699919192], [0.33646481005413503, 0.5923922159525145], [0.3048580885144231, 0.48950263421652174], [0.32978880598545807, 0.5298057266260953], [0.35990596717403606, 0.5889822695946892]]
2|[[0.5511519806933055, 0.8430657856626896], [0.65110433146909, 0.7343930132272569], [0.6485070521059952, 0.6248043995387867], [0.5851039076979578, 0.5565257567582621], [0.517332255080361, 0.5133149360494745], [0.6492193084593129, 0.4833427982197991], [0.6721274204465376, 0.2857500062975421], [0.6734542945654521, 0.18169037683478226], [0.6762452906325316, 0.11825949596782914], [0.5402737135376703, 0.48745165544037133], [0.4995053166464285, 0.27057383873560514], [0.4599329519634124, 0.16137636709194042], [0.4358715375178256, 0.09988529884840508], [0.4394700705243603, 0.5208313983816534], [0.3860417438621468, 0.3796466791628144], [0.40489309132443535, 0.43263111505717083], [0.4315425401063833, 0.4945408778854011], [0.34597408075358677, 0.5670420100131804], [0.3177368537556467, 0.4711496114485916], [0.33938268394055865, 0.5156339959561833], [0.3666477906262003, 0.5750705382015925]]
2|[[0.5737889525133797, 0.8396712853010871], [0.66518555673375, 0.7352060659479275], [0.6584050323062453, 0.6227932622737217], [0.595465197332702, 0.5497860936054785], [0.5314657617212165, 0.5055043583671545], [0.6603377568313438, 0.48435365474955866], [0.6820147343587887, 0.289094545132355], [0.6877428338995356, 0.18535034939465742], [0.6923196100065276, 0.11595303280421235], [0.5585091995853129, 0.4882224948666287], [0.5107541615288157, 0.27241900197890045], [0.46872356948751454, 0.16678469288275255], [0.4384898968710933, 0.10340257326939555], [0.4643926126042889, 0.5218185346693327], [0.40184797643556797, 0.37282121540908686], [0.4143643171817849, 0.4175313015518026], [0.433616898480313, 0.47272091069434624], [0.37548909467524433, 0.5698284618169531], [0.3368398649360237, 0.46481259674376463], [0.3539658627572171, 0.5022931498669273], [0.3757949020187247, 0.5571811086337289]]
2|[[0.5788579223354585, 0.8154332103710571], [0.6636938943037604, 0.708059750655648], [0.6571954977810276, 0.6074349748144311], [0.6022618588302268, 0.5482553239255268], [0.5453112500197688, 0.5096643668205711], [0.6618191437201809, 0.47527965483805595], [0.6936177024478567, 0.2962202532654134], [0.7109063618523046, 0.2000999685984952], [0.7235101098077131, 0.13639761845611176], [0.5653830689618584, 0.47330437852263835], [0.5375204766487831, 0.2678292456580444], [0.506028878479292, 0.16005826917980523], [0.4815694693983761, 0.09405198834958654], [0.4777484308289192, 0.5004617500784541], [0.4308852697029231, 0.36591069301944196], [0.446474660090405, 0.4133985646710504], [0.4672814905897844, 0.4643333656360061], [0.3966491763685596, 0.540318283132689], [0.3722080706397503, 0.4491737076925594], [0.38823091215406313, 0.4908969152303131], [0.40725607384675017, 0.5420036959209441]]
2|[[0.5904486207537477, 0.8018282323821354], [0.6727952911930605, 0.6744945428801107], [0.6688999511935196, 0.5693560445402714], [0.617406255519182, 0.5014806940669245], [0.5625683865621967, 0.4562489404811237], [0.6589363123291285, 0.4512443304629645], [0.6929463046325985, 0.28995055783782026], [0.7108346698719016, 0.20002473378724717], [0.7252566604004141, 0.1390337416671861], [0.5673754442908534, 0.4549029299515073], [0.5455964415129994, 0.26716149152805657], [0.5262271450186542, 0.16916206773407785], [0.5129271387465727, 0.10346477389888274], [0.48548922407598555, 0.4827092049778746], [0.45195478813996487, 0.35669226229375656], [0.46841783701163325, 0.3941297420067379], [0.4855939930124406, 0.4341233270004592], [0.4118545446813107, 0.5179168646776691], [0.3995981560811387, 0.4358040744827086], [0.4191361580400366, 0.4697894142989238], [0.43690994183940585, 0.5103429234098215]]
2|[[0.5976234195807154, 0.7860608109312114], [0.6734313014011619, 0.6522467348870763], [0.6729197315644485, 0.5543306187268562], [0.6265725175245225, 0.4872154616198028], [0.5769798015415892, 0.4426709212836401], [0.6669099337523509, 0.4399633517162523], [0.6978908268931794, 0.28707278762752186], [0.7158431732572887, 0.20225893638981973], [0.7304832414120156, 0.142895197046887], [0.5813576343233712, 0.43812980983073774], [0.5693198982363153, 0.26002735511921077], [0.5536726315568823, 0.16651163283373435], [0.5393724563863832, 0.10238170608704976], [0.5023701197223823, 0.46011962736292306], [0.46722704172524476, 0.3423338144874659], [0.47384264082597144, 0.38194256532567744], [0.48308264485629043, 0.419846402194538], [0.43167465334330984, 0.49134481822565146], [0.41432802281687436, 0.41798424092581876], [0.4257025170428504, 0.4537683382339461], [0.4359524574563424, 0.49176126265186487]]
2|[[0.6010991770674041, 0.7680522152594159], [0.6749629853004984, 0.6332667316865691], [0.6763577665823165, 0.5439364096442475], [0.6329692774713565, 0.4859562294531812], [0.5859159297172851, 0.4485348887448206], [0.6781777226682896, 0.43148274011434373], [0.7115780394064806, 0.28646451878859275], [0.7370235851533842, 0.21002892503784], [0.7567256841406776, 0.15508461152734887], [0.5941840459524628, 0.42350456043304824], [0.5781703360204875, 0.2524620563720354], [0.5604322886287512, 0.1625474912277501], [0.5433795182763186, 0.09832140835772796], [0.5166453080278826, 0.44199709672617965], [0.48346304794826106, 0.32658394211906255], [0.48192489421284695, 0.3604301253719499], [0.4857218409365983, 0.3943978889026597], [0.4509322149442855, 0.47155893677860783], [0.4305935020612987, 0.39882331723177994], [0.43100711716500467, 0.42673174170126876], [0.43481622592456415, 0.45777878533078004]]
